ppid,clamp_magnitude,group,value
609066119184,20,4,1.491580200195307
643459252314,20,4,-0.124139404296875
654411478666,20,4,5.799038696289062
660965892719,20,4,0.9579833984374971
664917210582,20,4,0.9376922607421875
667250633006,20,4,-2.274091339111328
769001317210,20,4,2.7094341278076173
777654116973,20,4,-0.70555419921875
780990068335,20,4,-0.2858627319335909
853101398795,20,4,0.9741424560546934
875036525540,20,4,1.5091949462890626
890093759633,20,4,1.7876701354980469
890450031962,20,4,0.7334686279296875
894260352710,20,4,1.1544189453125
894596827216,20,4,35.40477294921875
942172447685,20,4,1.4315582275390597
942594251362,20,4,3.0559219360351504
993857921566,20,4,2.215679931640625
995622965740,20,4,0.7030715942382812
3512277966,30,4,-11.516006469726562
23243432166,30,4,1.7905611038208007
60516332508,30,4,1.2945175170898435
65172413131,30,4,-1.203253173828125
68466946249,30,4,6.436103057861328
86995724355,30,4,0.9453842163085951
92512405244,30,4,0.05395355224609375
112768063321,30,4,0.7895465850830078
134751847945,30,4,0.44588775634765626
156593167223,30,4,2.4125091552734377
204680910799,30,4,-0.07970428466796306
211178143741,30,4,2.721831512451172
211349502438,30,4,2.3616241455078124
219666297547,30,4,0.0861923217773437
230918759014,30,4,-0.778564453125
312810119008,30,4,2.4435226440429716
326328627765,30,4,0.9080276489257812
342998198233,30,4,0.299853515625
375371629837,30,4,1.6595611572265625
394487149082,30,4,0.5527175903320313
425971333170,30,4,35.43126525878906
432379164500,30,4,0.6866790771484375
466315876226,30,4,3.24366455078125
496473497245,30,4,0.5951026916503906
498719011200,30,4,2.1381103515625
507283287821,30,4,-0.409698486328125
554310866631,30,4,2.564105224609375
554483397398,30,4,0.7279842376708991
559884942136,30,4,-0.43335113525390623
575425482820,30,4,1.2119279861450196
577336943708,30,4,1.604010009765625
609066119184,30,4,1.8371719360351562
643459252314,30,4,1.7980438232421876
654411478666,30,4,0.7034542083740233
660965892719,30,4,0.528094482421875
664917210582,30,4,0.06042671203613299
667250633006,30,4,1.3939727783203153
769001317210,30,4,6.32581787109375
777654116973,30,4,-0.6898067474365235
780990068335,30,4,-0.7202362060546875
853101398795,30,4,-1.9555709838867188
875036525540,30,4,0.38585624694824217
890093759633,30,4,-1.0585357666015625
890450031962,30,4,0.6846401214599609
894260352710,30,4,-0.6997425079345703
894596827216,30,4,34.64119338989258
942172447685,30,4,0.4893066406250002
942594251362,30,4,2.004986572265625
993857921566,30,4,0.6920928955078128
995622965740,30,4,-2.0771614074707028
3512277966,40,4,-3.7766855239868162
23243432166,40,4,-0.6290817260742188
60516332508,40,4,0.6787445068359373
65172413131,40,4,0.35021247863769533
68466946249,40,4,7.692796897888184
86995724355,40,4,0.5046661376953125
92512405244,40,4,-0.9194915771484375
112768063321,40,4,2.2718826293945313
134751847945,40,4,0.5075958251953125
156593167223,40,4,0.17860984802246094
204680910799,40,4,0.35642852783203127
211178143741,40,4,0.26568450927734377
211349502438,40,4,2.707875633239746
219666297547,40,4,0.3494873046875
230918759014,40,4,2.29892578125
312810119008,40,4,0.7900260925292969
326328627765,40,4,-0.8658004760742187
342998198233,40,4,-0.7360443115234375
375371629837,40,4,1.6879257202148494
394487149082,40,4,0.053900146484375
425971333170,40,4,-1.9225799560546875
432379164500,40,4,-1.5508987426757814
466315876226,40,4,1.67938232421875
496473497245,40,4,0.9186592102050775
498719011200,40,4,1.427396011352539
507283287821,40,4,-1.3458457946777345
554310866631,40,4,0.4710418701171875
554483397398,40,4,0.06439666748046875
559884942136,40,4,0.851373291015625
575425482820,40,4,0.7559722900390569
577336943708,40,4,1.2186843872070312
609066119184,40,4,0.445855712890625
643459252314,40,4,1.7302223205566407
654411478666,40,4,-0.37411270141601405
660965892719,40,4,-0.14327392578125
664917210582,40,4,0.4445602416992157
667250633006,40,4,4.364952468872071
769001317210,40,4,1.7789276123046875
777654116973,40,4,1.8207672119140625
780990068335,40,4,-0.4091522216796877
853101398795,40,4,0.04143524169921875
875036525540,40,4,2.33880615234375
890093759633,40,4,1.3085601806640625
890450031962,40,4,1.639019775390625
894260352710,40,4,0.335711669921875
894596827216,40,4,34.6456657409668
942172447685,40,4,1.5364356994628907
942594251362,40,4,-0.41966705322265624
993857921566,40,4,0.6951919555664061
995622965740,40,4,0.0019622802734375
3512277966,50,4,-1.079290771484375
23243432166,50,4,1.0079772949218753
60516332508,50,4,-0.3077972412109375
65172413131,50,4,1.3112060546875028
68466946249,50,4,1.8565048217773406
86995724355,50,4,-0.025473022460940343
92512405244,50,4,1.001541519165039
112768063321,50,4,2.146382141113284
134751847945,50,4,1.2386230468750001
156593167223,50,4,2.689862060546875
204680910799,50,4,-6.7837776184082035
211178143741,50,4,3.6712409973144533
211349502438,50,4,3.3669830322265626
219666297547,50,4,2.259212493896485
230918759014,50,4,1.8890228271484375
312810119008,50,4,-1.7274320602416993
326328627765,50,4,-0.9163085937500002
342998198233,50,4,0.7971435546875
375371629837,50,4,1.910010147094726
394487149082,50,4,-0.15568237304687216
425971333170,50,4,34.46481628417969
432379164500,50,4,1.33626708984375
466315876226,50,4,1.1317474365234346
496473497245,50,4,0.9553771972656249
498719011200,50,4,1.5702453613281278
507283287821,50,4,-35.74635620117188
554310866631,50,4,0.8889636993408203
554483397398,50,4,1.8019897460937557
559884942136,50,4,1.4891647338867187
575425482820,50,4,1.2604965209960923
577336943708,50,4,0.190985107421875
609066119184,50,4,0.2604080200195284
